uid,Progress,Duration (in seconds),Finished,ResponseId,LocationLatitude,LocationLongitude,mael_1,mael_2,mael_3,mael_4,mael_5,mael_6,bergami_org,bergami_dept,disengagement_1,exhaustion_1,exhaustion_2,exhaustion_3,disengagement_2,disengagement_3,pros,cons,story,bergami_org_num,bergami_dept_num,mael_avg,Length of Service in Years,Job Title,Division,Department,Function,Work Location,Work State,Work Country,Legal Entity Name,Year of Birth,Gender,EEO Code,2019 Performance,2020 Performance,LINK,Collabera,Race,2019_perf_dummy,2020_perf_dummy
U1742,100,39060,TRUE,R_3nBq5BqWXhhQnbO,23.25259399,77.4045105,4,5,3,5,4,3,E,E,2,3,3,3,2,1,"Global Exposure,Vast Networking opportunities, Supportive and friendly culture","Formals(duh!),Sometimes night shifts,can't say much as i just joined",Don't have any yet. But' i hope I'll get to know the culture better when this work from home gets over and I actually join the office.,5.0,5.0,4.0,0.05,Technical Recruiter,Delivery- Global,Recruitment,Technical Recruitment,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1997,Male,Asian,Not Applicable,Not Applicable,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_4VC7HinizU9TnVP&Q_CHL=gl,1,Asian,,
U690,100,2772,TRUE,R_3MQzWrKKxQVaVqM,22.30029297,73.20509338,2,2,4,3,3,1,B,D,2,4,3,4,2,1,"MY TEAM-Under the leadership of Saparsh and tutelage of Chintan, I have learnt a lot about recruiting and about the company. All the team members both present and past have been very nice to me. ","NO INCREMENT THIS YEAR !!!!!!!!!
Biased towards female employees - NO PROPER FORMAL ATTIRE FOR THEM",Collabera is a company that rewards each of its employees based on their performance and encourages every employee to go above and beyond.  ,2.0,4.0,2.5,2.63,Senior Technical Recruiter,Regional,Recruitment,Technical Recruitment,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1995,Male,Asian,Achieved,Achieved,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_41qVe9d4x4s1auh&Q_CHL=gl,1,Asian,1.0,1.0
U978,100,83830,TRUE,R_31sgyrOzWQOMnUq,23.17010498,79.95700073,4,4,5,5,5,5,F,B,2,4,3,3,2,1,"I am grateful to have been deployed to Seattle-DT team, specially the managers I work with, Chintan/Saparsh- not only they have taught me the work but also made me feel comfortable with the work environment and to adapt the new culture for me being night shift",I feel initiatvies could be taken to bring more unity and togetherness amongst teams and also sessions to keep their employee's motivation high. ,"What I like the most is how Collabera manages the culture and the work environment to be decent by arranging give aways, healthy competitions, performer's meet. The efforts taken to make their employee feel homely during all the festivities is also appreciated.
",6.0,2.0,4.666666666666667,1.86,Technical Recruiter,Delivery- Global,Recruitment,Technical Recruitment,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1995,Female,Asian,Achieved,Achieved,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_9LZfKEDgVsZGUwl&Q_CHL=gl,1,Asian,1.0,1.0
U210,100,88598,TRUE,R_4SY0w4xohOSFHUt,22.40220642,72.89720154,5,5,5,5,5,5,H,H,4,3,3,3,4,4,"We love work in Collabera, here we are always connected with our teams & engaged in activities.",As of now we are always connected with everyone. However some times due to work timings we face issues.,Thanks to our management & team we are always connected with everyone. We always spread positive vibes over activities & organised events.,8.0,8.0,5.0,6.54,Executive Database Building,Global Business Services,Database Building/Market Research,Database Building/Market Research,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1992,Male,Asian,Not Applicable,Not Applicable,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_8BcS18VkKs0hc5n&Q_CHL=gl,1,Asian,,
U1152,100,22616,TRUE,R_2c2gxvnLYwjuzdV,22.30029297,73.20509338,5,3,4,4,4,5,C,H,2,2,3,2,2,3,Best Platform for someone like fresher . Provides good opportunities to grow .   ,One should avoid long hours . Sometimes due to night shift health gets infected .  ,I was given very well training from my trainer  in 3 months. I performed very well and got R&R within 8 months.,3.0,8.0,4.166666666666667,1.29,Executive Finance & Accounts,Global Business Services,Finance,Billing,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1994,Female,Asian,Not Applicable,Not Applicable,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_e3h36cz7pcaDnAV&Q_CHL=gl,1,Asian,,
U554,100,90351,TRUE,R_11YfZZspGXWuTLk,23.02760315,72.58709717,5,5,5,5,5,5,H,H,4,4,4,4,4,4,Having a job that I love and working for a great company inspired me to figure out what makes a company a great place to work that is Collabera as a family for me.,None as of now as we are having good bonding with our teams and spreading positive vibes.,"In Collabera senior management inspires the employees by using the right set of behavioral skills and styles to attain the set goals. Our passionate leader only can percolate passion into the team & it drives us the most to work for the best company.
",8.0,8.0,5.0,3.38,Senior - MIS Analyst,Delivery- Global,Delivery Support,Delivery Support,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1993,Male,Asian,Not Applicable,Not Applicable,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_bJgh3YmNxySbPM1&Q_CHL=gl,1,Asian,,
U1679,100,85866,TRUE,R_2Qm9ly4NiKcRwXC,47.72290039,-122.1960983,3,4,2,3,4,4,E,E,2,1,3,2,1,2,"people my age all working towards the same goals, PTO, not being micromanaged, set work hours every week",i'm not used to a corporate job yet so its taken some time to get used to it!,"hearing how much fun everyone has during presidents club trips, work happy hours and lunches, and the general office culture ",5.0,5.0,3.3333333333333335,0.14,Associate Account Manager,Regional,Recruitment,Recruitment,Redmond (Willows Rd NE),Washington,U.S.A.,Collabera Inc.,1995,Female,White,Not Applicable,Not Applicable,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_efVrlEqLNe22Vgx&Q_CHL=gl,1,White,,
U1159,100,88845,TRUE,R_3kH3NulvMbsCkto,23.02760315,72.58709717,5,3,4,4,4,5,A,E,2,3,3,3,3,1,"Best thing is the work environment here and the managers as well.
celebrating all Indian festivals in the best way.
team members are pretty cooperative.
Some plans in Collabera are good to boost the efforts of employees to work more, such as in PET small appreciation are given and first hire email floated in company.","Cab services are something which is missing, especially for female employees.
According to the money food served in Canteen is not worth it.
Shift timing gets extended to 12 hours as well.
Target pressure is something which demotivates me at times.
","celebrating all Indian festivals especially Diwali and Ganesh pooja, I never miss family atleast on festivals.
Target pressure is something which demotivates me.


 
",1.0,5.0,4.166666666666667,1.29,Technical Recruiter,Delivery- Global,Recruitment,Technical Recruitment,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1994,Female,Asian,Achieved,Achieved,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_aftUIuhjVnHQ0Jv&Q_CHL=gl,1,Asian,1.0,1.0
U304,100,96628,TRUE,R_3G88CkEb9i0mtQh,23.02760315,72.58709717,5,5,5,5,5,4,E,F,1,2,4,2,2,2,The best part is its culture. The environment of the company. Team work and much more.,The only part that felt lacking was Work from Home till now as this facility was not an option before. But after this long period of experiencing WFH it definitely gives us the importance of working with and around people. This also helps knowing more people personally or professionally. ,"Honestly, as I joined Collabera in May'15 I have been noticing so much activity around that starts almost from second half of the year, along with long weekends. :)
It was the best time to join and experience Collabera's culture in terms of Employee appreciation or any occasion following with Blaze which is the most best part every person in the organisation waits for. ",5.0,6.0,4.833333333333333,5.25,Senior Executive US HR,Global Business Services,Human Resources,US HR,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1992,Female,Asian,Not Applicable,Not Applicable,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_0OH15NDL39BYdpz&Q_CHL=gl,1,Asian,,
U1004,100,108991,TRUE,R_3ixofjzW41twQx3,26.83709717,80.92059326,2,2,4,5,5,1,F,G,2,2,3,2,2,3,"Well developed company
New strategies and ideas are always greater
Well known company
Friendly environment on workplace",Nothing much from my side. Only leaves and holiday policies need to be revised. Because festive holidays are less ,A great company to start off your career . Management is supportive . You tends to learn new things while working here and many more.,6.0,7.0,3.1666666666666665,1.77,Executive - Application Engineering,Global Business Services,IT-Applications,IT-Applications,Bangalore - CSPL (Prestige Blue Chip),Karnataka,India,Collabera Services Private Limited,1989,Male,Asian,Not Applicable,Not Applicable,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_73S5rt9xULVD43P&Q_CHL=gl,1,Asian,,
U668,100,97781,TRUE,R_24d930wsFKDh1AA,22.30029297,73.20509338,5,1,5,5,5,5,E,D,1,1,3,2,2,2,"I must say about Good Employee Relations and Fair Treatment, Internal Promotion Prospects Rewards & Recognition, 
Also Support for Training and Learning/Development.",Many times lesser availability of resources and need to wait for right opportunity,The way our company respect their employees and boosting their knowledge and motivating them.and providing additional facilities for employees to  educate them self.,5.0,4.0,4.333333333333333,2.73,Lead - Application Engineering,Global Business Services,IT-Infrastructure,IT-Infrastructure,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1983,Male,Asian,Not Applicable,Not Applicable,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_5h7LKTv61yDFKFD&Q_CHL=gl,1,Asian,,
U1740,100,99207,TRUE,R_1gIyOoTFIDk5jFZ,25.59080505,85.13479614,4,4,5,5,5,4,H,F,1,3,3,2,3,2,"It has got the best work culture and environment. Friendly behaviors of our seniors. Get to learn much about recruiting which used to be the dream of mine to know-how this recruiting process works.
Even the best of the recruiting is that you build up a large strong connection with different people. ","there are no such flaws working here but if I look to others the only one issue that arises is the night shift jobs, the timing.","It has got the best work culture and environment. Friendly behaviors of our seniors. Get to learn much about recruiting which used to be the dream of mine to know-how this recruiting process works.
Even the best of the recruiting is that you build up a large strong connection with different people. ",8.0,6.0,4.5,0.05,Technical Recruiter,Delivery- Global,Recruitment,Technical Recruitment,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1996,Male,Asian,Not Applicable,Not Applicable,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_0cgmu3iX07n7f7L&Q_CHL=gl,1,Asian,,
U1124,100,103486,TRUE,R_1jcvOldStXyS3oI,28.63310242,77.22070313,5,4,5,5,5,5,H,G,2,4,3,3,3,2,"Work culture, opportunities to grow not just by earning money but also stepping up the ladder in career. ",Most people leave not for better opportunities but because of loads of work pressure. The 2 main downsides I feel are most days with work pressure and too less holidays given.,The way we all celebrate festivals here is amazing. Also employee appreciation week is worth participating. Having contests for all departments gives motivation and are fun as well. Appreciating employees with weekly winners/monthly winners and in other individual's achievement is awesome. Whenever I have received any appreciation for my work whether big or small I have actually felt so motivated and satisfied towards my work.,8.0,7.0,4.833333333333333,1.52,Technical Recruiter,Delivery- Global,Recruitment,Technical Recruitment,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1995,Female,Asian,Achieved,Achieved,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_3rO474zyY2QiCc5&Q_CHL=gl,1,Asian,1.0,1.0
U1038,100,958,TRUE,R_3nHnoA7zKVYjqTX,22.30029297,73.20509338,4,4,5,4,4,3,E,F,2,4,3,2,3,2,"Work culture
The way of celebrations
Brand name
Care for employees
","More working hours
No holidays on Indian festivals
Shift timings (specifically for Corporate function only)
Career road-map in some department's are not crystal clear.

","Positive
The company cares for its employees in bad and good times both.
Negative
An employee should be given reasonable work (not applicable to all employees)",5.0,6.0,4.0,1.77,Senior Executive Financial Planning and Analysis,GDC Corporate,Finance,GDC General Accounting & Taxation,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1990,Male,Asian,Not Applicable,Not Applicable,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_9MmZgLjt6g7waup&Q_CHL=gl,1,Asian,,
U67,100,124229,TRUE,R_28ZqAnggzMYx3lp,22.30029297,73.20509338,4,4,4,4,4,4,G,G,1,2,3,2,1,1,"The company provides an opportunity to all its employees to fulfill their dream and aspirations. If you work hard and sincerely follow your dream, then nothing can stop to achieve it.","I have nothing to share in this regard. I am with the company for more than a decade and haven’t faced any major issue. Small things happen here and there, but it can’t be said as a downside.","Our annual event “BLAZE”, that best exemplifies a Collabera’s culture - Work hard, play hard. Throughout the year, we compete among ourselves to be ahead in the competition. At this event, we cheer for the success of our peers as one big family.",7.0,7.0,4.0,11.62,Senior Financial Systems Specialist,Global Business Services,Operations Management,Financial Planning & Analysis,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1980,Male,Asian,Not Applicable,Not Applicable,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_dgSaJwgGMGrpFDT&Q_CHL=gl,1,Asian,,
U523,100,165871,TRUE,R_2R3QJzjohnyZWpR,22.30029297,73.20509338,5,3,5,4,4,5,F,F,2,2,3,2,3,1,"Competitive Environment, good work culture, Good People, Goal Oriented",Canteen is not good & not many hygenic options for food. Also i feel there is somewhat favoritism.,"Competitive Environment, good work culture, Good People, Goal Oriented",6.0,6.0,4.333333333333333,3.47,Senior Technical Recruiter,Enterprise Services Group,Recruitment,Technical Recruitment,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1994,Male,Asian,Achieved,Achieved,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_87YrNVMIJnGpXwh&Q_CHL=gl,1,Asian,1.0,1.0
